no,ipsl_id,facility,ward,subcounty,county,mfl_code,orgunitid,support_period,programs,mechanism_name,attribution_id
658,16300,IOM Wellness Clinic,Airbase Ward,Kamukunji  Sub County,Nairobi County,19471,5645,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
659,16301,Pumwani Majengo Dispensary,Pumwani Ward,Kamukunji  Sub County,Nairobi County,13155,7000,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
660,16302,Kivuli Dispensary,Ngando Ward,Dagoretti South Sub County,Nairobi County,13036,15024,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
661,16303,Pumwani Maternity Hospital,Pumwani Ward,Kamukunji  Sub County,Nairobi County,13156,12869,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
662,16304,Eastleigh Health Centre,Airbase Ward,Kamukunji  Sub County,Nairobi County,12930,14550,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
663,16305,Chandaria Health Centre,Uthiru/ruthimitu Ward,Dagoretti South Sub County,Nairobi County,12893,7045,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
664,16306,Woodstreet Nursing Home,Eastleigh north Ward,Kamukunji  Sub County,Nairobi County,13260,9141,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
665,16307,Nairobi East Hospital,California Ward,Kamukunji  Sub County,Nairobi County,20264,7047,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
666,16308,Dorkcare Nursing Home,Eastleigh north Ward,Kamukunji  Sub County,Nairobi County,12921,9607,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
667,16309,Care Hospital,California Ward,Kamukunji  Sub County,Nairobi County,12865,7024,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
668,16310,Al Amin Nursing Home,Eastleigh north Ward,Kamukunji  Sub County,Nairobi County,18769,7067,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
669,16311,Divine Mercy Parish Dispensary,Kariobangi south Ward,Embakasi West Sub County,Nairobi County,,14252,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
670,16312,Maria Immaculate Health Centre,Kileleshwa Ward,Dagoretti North Sub County,Nairobi County,13062,14973,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
671,16313,Rays International Clinic,Kariobangi south Ward,Embakasi West Sub County,Nairobi County,,14597,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
672,16314,Umoja Hospital,Umoja I Ward,Embakasi West Sub County,Nairobi County,13241,14305,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
673,16315,Sos Dispensary,Kariobangi south Ward,Embakasi West Sub County,Nairobi County,13189,14837,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
674,16316,Penda Medical Centre Umoja,Umoja I Ward,Embakasi West Sub County,Nairobi County,20449,14629,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
675,16317,Dandora (EDARP) Clinic,Mowlem Ward,Embakasi West Sub County,Nairobi County,12911,6119,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
676,16318,Kariobangi South Clinic,Kariobangi south Ward,Embakasi West Sub County,Nairobi County,17434,14921,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
677,16319,Umoja Health Centre,Umoja I Ward,Embakasi West Sub County,Nairobi County,13240,13942,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
678,16320,Emmaus Nursing Home,Umoja I Ward,Embakasi West Sub County,Nairobi County,12936,9236,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
679,16321,Waithaka Health Centre,Waithaka Ward,Dagoretti South Sub County,Nairobi County,13249,12453,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
680,16322,Umoja III Medical Centre,Mowlem Ward,Embakasi West Sub County,Nairobi County,20187,17435,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
681,16323,Victory Hospital,Umoja I Ward,Embakasi West Sub County,Nairobi County,13247,14372,2019Q1,"FPRH, WASH",AfyaJijini,289802
682,16324,Unity Nursing Home,Umoja II Ward,Embakasi West Sub County,Nairobi County,18334,14093,2019Q1,"FPRH, WASH, NUTRITION",AfyaJijini,289802
683,16325,Wema Nursing Home,Kabiro Ward,Dagoretti North Sub County,Nairobi County,13256,11447,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
684,16326,Imara Health Centre,Imara daima Ward,Embakasi South Sub County,Nairobi County,17685,6615,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
685,16327,Mother Ippolata Mukuru Clinic,Imara daima Ward,Embakasi South Sub County,Nairobi County,17724,6605,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
686,16328,PCEA Pipeline Medical Clinic,Pipeline Ward,Embakasi South Sub County,Nairobi County,,9354,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
687,16329,St Joseph's Dispensary (Dagoretti),Ngando Ward,Dagoretti South Sub County,Nairobi County,13210,15015,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
688,16330,Reuben Mukuru Health Centre,Kwa reuben Ward,Embakasi South Sub County,Nairobi County,13173,12572,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
689,16331,Mutuini Sub-District Hospital,Mutu-ini Ward,Dagoretti South Sub County,Nairobi County,13105,15018,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
690,16332,Mukuru Mmm Clinic,Kwa njenga Ward,Embakasi South Sub County,Nairobi County,13101,11416,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
691,16333,Mukuru Health Centre,Imara daima Ward,Embakasi South Sub County,Nairobi County,18463,6652,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
692,16334,Pipeline Nursing Home,Pipeline Ward,Embakasi South Sub County,Nairobi County,12978,10816,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
693,16335,Cidi Mukuru Clinic,Kwa njenga Ward,Embakasi South Sub County,Nairobi County,12897,6695,2019Q1,"FPRH,WASH, NUTRITION",AfyaJijini,289802
694,16336,St Catherine's Health Centre,Kabiro Ward,Dagoretti North Sub County,Nairobi County,13200,14846,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
695,16337,Embakasi Medical Centre,Kware Ward,Embakasi South Sub County,Nairobi County,19437,6651,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
696,16338,Wamunga Health Clinic,Dandora area i Ward,Embakasi North Sub County,Nairobi County,13251,6909,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
697,16339,Jahmii Medical Hospital,Kariobangi north Ward,Embakasi North Sub County,Nairobi County,12986,13111,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
698,16340,St Alice (EDARP) Dandora Clinic,Dandora area iv Ward,Embakasi North Sub County,Nairobi County,18219,14847,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
699,16341,Fremo Medical Centre,Riruta Ward,Dagoretti South Sub County,Nairobi County,18612,6722,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
700,16342,Kariobangi EDARP,Kariobangi north Ward,Embakasi North Sub County,Nairobi County,18743,14896,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
701,16343,Kariobangi Health Centre,Kariobangi north Ward,Embakasi North Sub County,Nairobi County,13006,14595,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
702,16344,Dandora I Health Centre,Dandora area i Ward,Embakasi North Sub County,Nairobi County,12913,13135,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
703,16345,Mid Hill Medical Clinic,Kawangware Ward,Dagoretti North Sub County,Nairobi County,13091,4212,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
704,16346,Samaritan Medical Services (Dandora),Dandora area iv Ward,Embakasi North Sub County,Nairobi County,13176,14814,2019Q1,"FPRH,WASH",AfyaJijini,289802
705,16347,Coptic Hospital (Ngong Road),Kilimani Ward,Dagoretti North Sub County,Nairobi County,12905,6883,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
706,16348,Dandora II Health Centre,Dandora area iii Ward,Embakasi North Sub County,Nairobi County,12912,7515,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
707,16349,Brother andre Clinic,Dandora area iv Ward,Embakasi North Sub County,Nairobi County,12887,14102,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
708,16350,Provide Internatinal Clinic (Dandora),Dandora area iv Ward,Embakasi North Sub County,Nairobi County,13148,14512,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
709,16351,Emmanuel Medical Centre,Lower savannah Ward,Embakasi East Sub County,Nairobi County,18893,7027,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
710,16352,Space Care Health Services,Kawangware Ward,Dagoretti North Sub County,Nairobi County,13212,4952,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
711,16353,St Raphael's Clinic,Mihango Ward,Embakasi East Sub County,Nairobi County,17683,3028,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
712,16354,Muteithania Medical Clinic,Kabiro Ward,Dagoretti North Sub County,Nairobi County,13103,7044,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
713,16355,Mwatate Health Care Centre,Embakasi Ward,Embakasi East Sub County,Nairobi County,19454,6543,2019Q1,"FPRH,WASH",AfyaJijini,289802
714,16356,University of Nairobi Dispensary,Kilimani Ward,Dagoretti North Sub County,Nairobi County,13242,11429,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
715,16357,Aptc Health Centre,Mihango Ward,Embakasi East Sub County,Nairobi County,12871,4444,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
716,16358,Soweto Kayole Phc Health Centre,Lower savannah Ward,Embakasi East Sub County,Nairobi County,13017,7053,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
717,16359,EDARP Donholm Clinic,Upper savannah Ward,Embakasi East Sub County,Nairobi County,12920,17252,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
718,16360,Gynapaed Dispensary,Kilimani Ward,Dagoretti North Sub County,Nairobi County,12966,6930,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
719,16361,EDARP Soweto Health Centre,Lower savannah Ward,Embakasi East Sub County,Nairobi County,13191,4235,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
720,16362,Reinha Rosary Clinic,Utawala Ward,Embakasi East Sub County,Nairobi County,,10429,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
721,16363,Bristal Park Hospital,Embakasi Ward,Embakasi East Sub County,Nairobi County,18271,17201,2019Q1,"FPRH,WASH, NUTRITION",AfyaJijini,289802
722,16364,St Clare Medical Clinic,Upper savannah Ward,Embakasi East Sub County,Nairobi County,18465,6878,2019Q1,"FPRH,WASH, NUTRITION",AfyaJijini,289802
723,16365,Nyina Wa Mumbi Dispensary,Kawangware Ward,Dagoretti North Sub County,Nairobi County,13129,15004,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
724,16366,Patanisho Maternity and Nursing Home,Lower savannah Ward,Embakasi East Sub County,Nairobi County,12977,7016,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
725,16367,AAR Williamson,Kilimani Ward,Dagoretti North Sub County,Nairobi County,19958,13869,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
726,16368,Embakasi Health Centre,Embakasi Ward,Embakasi East Sub County,Nairobi County,12935,17329,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
727,16369,St Barkita Dispensary Utawala,Utawala Ward,Embakasi East Sub County,Nairobi County,17723,4479,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
728,16370,Utawala Estate Health Centre,Utawala Ward,Embakasi East Sub County,Nairobi County,18464,11450,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
729,16371,Riruta Health Centre,Kawangware Ward,Dagoretti North Sub County,Nairobi County,13165,10129,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
730,16372,Mwera Medical Clinic,Kayole central Ward,Embakasi Central Sub County,Nairobi County,19442,17288,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
731,16131,Precious Life Clinic,Ruai Ward,Kasarani  Sub County,Nairobi County,17996,7355,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
732,16132,Mercy Mission Health Centre,Kabiro Ward,Dagoretti North Sub County,Nairobi County,13089,14808,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
733,16133,Kibera South Health Centre,Lindi Ward,Kibra  Sub County,Nairobi County,13030,10316,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
734,16134,Kabiro Medical Clinic,Kabiro Ward,Dagoretti North Sub County,Nairobi County,12995,14953,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
735,16135,Jamii Yadah Medical Centre,Utawala Ward,Embakasi East Sub County,Nairobi County,19433,2812,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
736,16136,Jamii  Medical Clinic Mukuru,Kwa njenga Ward,Embakasi South Sub County,Nairobi County,,4807,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
737,16137,Edna Maternity,Eastleigh south Ward,Kamukunji  Sub County,Nairobi County,12934,6208,2019Q1,"FPRH,WASH, NUTRITION",AfyaJijini,289802
738,16138,Eagle Health Care Solution,Kangemi Ward,Westlands  Sub County,Nairobi County,21146,3420,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
739,16139,Church Army Medical Clinic,Maringo/hamza Ward,Makadara  Sub County,Nairobi County,18795,14852,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
740,16140,Child Doctor Kenya,Woodley/kenyatta golf course Ward,Kibra  Sub County,Nairobi County,19504,9837,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
741,16141,Bridging out patient clinic,Kahawa West Ward,Roysambu  Sub County,Nairobi County,,2806,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
742,16142,Blissgvs Health Care(Pipeline),Embakasi Ward,Embakasi East Sub County,Nairobi County,21050,12543,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
743,16143,Arrow Web Maternity and Nursing Home,Kayole central Ward,Embakasi Central Sub County,Nairobi County,12872,1311,2019Q1,"FPRH,WASH, NUTRITION",AfyaJijini,289802
744,16144,Blessed Medicare Centre,Kware Ward,Embakasi South Sub County,Nairobi County,21903,2061034,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
745,16145,Biafra Medical Clinic,Eastleigh south Ward,Kamukunji  Sub County,Nairobi County,12884,9714,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
746,16146,Better Living Hospital,Kilimani Ward,Dagoretti North Sub County,Nairobi County,,9318,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
747,16147,Baldo Ippolita Catholic Health Centre,Kware Ward,Embakasi South Sub County,Nairobi County,24270,13739,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
748,16148,Andalus Medical Centre,Eastleigh north Ward,Kamukunji  Sub County,Nairobi County,18770,10073,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
749,16149,Alice Nursing Home,Kware Ward,Embakasi South Sub County,Nairobi County,12869,9736,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
750,16150,Neema Uhai Hospital,Babandogo Ward,Ruaraka  Sub County,Nairobi County,,1855,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
751,16151,St Florence Medical Care Health Centre,Mountain view Ward,Westlands  Sub County,Nairobi County,13201,14794,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
752,16152,Mafra Clinic,Kangemi Ward,Westlands  Sub County,Nairobi County,19512,9591,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
753,16153,Focus Outreach Clinic,Kitisuru Ward,Westlands  Sub County,Nairobi County,19539,5931,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
754,16154,Lower Kabete Dispensary (Kabete),Kitisuru Ward,Westlands  Sub County,Nairobi County,13052,7143,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
755,16155,Sunbeam Medical Centre,Kangemi Ward,Westlands  Sub County,Nairobi County,18281,2675,2019Q1,"FPRH,WASH",AfyaJijini,289802
756,16156,Mji Wa Huruma Dispensary,Karura Ward,Westlands  Sub County,Nairobi County,13093,7164,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
757,16157,Columbia Africa Health Care Ltd,Parklands/highridge Ward,Westlands  Sub County,Nairobi County,22146,289951,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
758,16158,Amurt Health Centre,Mountain view Ward,Westlands  Sub County,Nairobi County,12870,7122,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
759,16159,Westlands Medical Centre,Parklands/highridge Ward,Westlands  Sub County,Nairobi County,19494,1445,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
760,16160,Karura Health Centre (Kiambu Rd),Karura Ward,Westlands  Sub County,Nairobi County,13009,7096,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
761,16161,Githogoro Runda Baptist Clinic,Karura Ward,Westlands  Sub County,Nairobi County,18887,7516,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
762,16162,Westlands Health Centre,Parklands/highridge Ward,Westlands  Sub County,Nairobi County,13258,11461,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
763,16163,St Joseph W Dispensary (Westlands),Mountain view Ward,Westlands  Sub County,Nairobi County,13209,2913,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
764,16164,Kangemi Health Centre,Kangemi Ward,Westlands  Sub County,Nairobi County,13001,10788,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
765,16165,South B Hospital LTD,Nairobi south Ward,Starehe  Sub County,Nairobi County,18005,7503,2019Q1,"FPRH,WASH, NUTRITION",AfyaJijini,289802
766,16166,Ngaira Rhodes Dispensary,Landimawe Ward,Starehe  Sub County,Nairobi County,13121,6963,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
767,16167,Meridian Medical Centre (Nation House),Nairobi central Ward,Starehe  Sub County,Nairobi County,20104,2285,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
768,16168,MOW Dispensary,Landimawe Ward,Starehe  Sub County,Nairobi County,13097,6961,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
769,16169,Lad Nan Hospital,Pangani Ward,Starehe  Sub County,Nairobi County,19316,7055,2019Q1,"FPRH,WASH, NUTRITION",AfyaJijini,289802
770,16170,Lagos Road Dispensary,Nairobi central Ward,Starehe  Sub County,Nairobi County,13039,7006,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
771,16171,Special Treatment Clinic,Nairobi central Ward,Starehe  Sub County,Nairobi County,13193,7041,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
772,16172,South B Police Band Dispensary,Nairobi south Ward,Starehe  Sub County,Nairobi County,13144,6709,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
773,16173,Kariokor Clinic,Kariokor Ward,Starehe  Sub County,Nairobi County,13007,7035,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
774,16174,Access Afya Kenya Medical Clinic,Nairobi south Ward,Starehe  Sub County,Nairobi County,19467,12482,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
775,16175,Pangani Clinic (City Council of Nairobi),Pangani Ward,Starehe  Sub County,Nairobi County,13138,7056,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
776,16176,Loco Dispensary,Landimawe Ward,Starehe  Sub County,Nairobi County,13051,12589,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
777,16177,Nairobi South Clinic,Nairobi south Ward,Starehe  Sub County,Nairobi County,13113,6771,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
778,16178,Mary Immaculate Clinic Mukuru,Nairobi south Ward,Starehe  Sub County,Nairobi County,12982,6546,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
779,16179,Radiant Pangani Hospital,Pangani Ward,Starehe  Sub County,Nairobi County,13158,7059,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
780,16180,Ngara Health Centre (City Council of Nairobi),Ngara Ward,Starehe  Sub County,Nairobi County,13122,7031,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
781,16181,Mariakani Cottage Hospital Ltd,Nairobi south Ward,Starehe  Sub County,Nairobi County,13064,6976,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
782,16182,Lengo Medical Clinic,Landimawe Ward,Starehe  Sub County,Nairobi County,18590,6765,2019Q1,"FPRH,WASH, NUTRITION",AfyaJijini,289802
783,16183,Provide International Korogocho,Korogocho Ward,Ruaraka  Sub County,Nairobi County,13150,4210,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
784,16184,Ngumba medical clinic,Babandogo Ward,Ruaraka  Sub County,Nairobi County,19236,7140,2019Q1,"FPRH,WASH",AfyaJijini,289802
785,16185,Babadogo Health Centre,Babandogo Ward,Ruaraka  Sub County,Nairobi County,12876,3771,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
786,16186,St Philips Health Centre,Utalii Ward,Ruaraka  Sub County,Nairobi County,13224,5066,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
787,16187,Babadogo Medical Health Centre,Babandogo Ward,Ruaraka  Sub County,Nairobi County,12877,7163,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
788,16188,Ruaraka Clinic,Babandogo Ward,Ruaraka  Sub County,Nairobi County,13172,7141,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
789,16189,National Youth Service Hq Dispensary (Ruaraka),Utalii Ward,Ruaraka  Sub County,Nairobi County,13130,7109,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
790,16190,Babadogo (EDARP),Babandogo Ward,Ruaraka  Sub County,Nairobi County,12875,7139,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
791,16191,Uzima Dispensary,Utalii Ward,Ruaraka  Sub County,Nairobi County,13246,5836,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
792,16192,Redemeed Health Centre,Babandogo Ward,Ruaraka  Sub County,Nairobi County,13160,7118,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
793,16193,Mathare North Health Centre,Mathare north Ward,Ruaraka  Sub County,Nairobi County,13077,3066,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
794,16194,Marura Nursing Home,Mathare north Ward,Ruaraka  Sub County,Nairobi County,13070,7119,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
795,16195,Korogocho Health Centre,Korogocho Ward,Ruaraka  Sub County,Nairobi County,18895,4723,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
796,16196,St Mary's Health Services,Githurai Ward,Roysambu  Sub County,Nairobi County,13217,7138,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
797,16197,Round About Medical Dispensary,Githurai Ward,Roysambu  Sub County,Nairobi County,13167,7213,2019Q1,"FPRH,WASH",AfyaJijini,289802
798,16198,Ogwedhi Dispensary (Nairobi North),Kahawa West Ward,Roysambu  Sub County,Nairobi County,13133,1263,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
799,16130,St Bridget's Mother & Child,Kariokor Ward,Starehe  Sub County,Nairobi County,13199,7471,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
800,16199,Penda Medical Care,Kahawa West Ward,Roysambu  Sub County,Nairobi County,22946,2061076,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
801,16200,St Joseph Mukasa Dispensary,Kahawa West Ward,Roysambu  Sub County,Nairobi County,13208,11206,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
802,16201,Kenyatta University Dispensary,Kahawa Ward,Roysambu  Sub County,Nairobi County,13024,3065,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
803,16202,Kamiti Prison Hospital,Kahawa West Ward,Roysambu  Sub County,Nairobi County,13000,7264,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
804,16203,Pstc Health Centre,Kahawa Ward,Roysambu  Sub County,Nairobi County,13153,7020,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
805,16204,St John Hospital,Githurai Ward,Roysambu  Sub County,Nairobi County,13205,7242,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
806,16205,Kayole I Health Centre,Kayole north Ward,Embakasi Central Sub County,Nairobi County,13015,17011,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
807,16206,Marurui Dispensary,Roysambu Ward,Roysambu  Sub County,Nairobi County,13071,7215,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
808,16207,Kahawa West Health Centre,Kahawa Ward,Roysambu  Sub County,Nairobi County,12997,11205,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
809,16208,Wakibe Clinic,Ngei Ward,Mathare  Sub County,Nairobi County,13250,12890,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
810,16209,Upendo Dispensary,Hospital Ward,Mathare  Sub County,Nairobi County,13243,2225,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
811,16210,Mathare 3A (EDARP),Mabatini Ward,Mathare  Sub County,Nairobi County,13075,7115,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
812,16211,Kayole Hospital,Kayole central Ward,Embakasi Central Sub County,Nairobi County,13014,16958,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
813,16212,Mathari Hospital,Hospital Ward,Mathare  Sub County,Nairobi County,13076,3020,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
814,16213,Huruma (Ncck) Dispensary,Kiamaiko Ward,Mathare  Sub County,Nairobi County,12972,7112,2019Q1,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
