no,ipsl_id,facility,ward,subcounty,county,mfl_code,orgunitid,support_period,programs,mechanism_name,attribution_id
438,20866,Muhoroni County  Hospital,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,13831,14439,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
439,20865,Mnara Dispensary,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,13817,8390,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
440,20864,Koru Dispensary,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,17110,9675,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
441,20863,Kandege Health Center,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,13652,14438,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
442,20862,Jaber Dispensary,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,20503,10405,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
443,20861,Miwani Dispensary,Miwani Ward,Muhoroni Sub County,Kisumu County,13816,9876,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
444,20860,Kasongo Dispensary,Miwani Ward,Muhoroni Sub County,Kisumu County,16282,6337,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
445,20859,Nyang'oma Sub County Hospital,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,13928,9724,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
446,20858,Nyakunguru Dispensary,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,20500,10233,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
447,20857,Miranga Dispensary,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,20907,6517,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
448,20856,Milenye Dispensary,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,20332,3523,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
449,20855,Migere Dispensary,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,21487,6417,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
450,20854,Masogo Sub County Hospital,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,13785,14430,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
451,20853,Chemelil GOK Health Center,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,13521,12965,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
452,20852,Yago Community Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,20334,7083,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
453,20851,Tamu Health Centre,Chemelil Ward,Muhoroni Sub County,Kisumu County,14141,6964,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
454,20850,Ogen Health Center,Chemelil Ward,Muhoroni Sub County,Kisumu County,13965,14436,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
455,20849,Nyangore Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,20501,6448,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
456,20848,Mashambani Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,17111,9839,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
457,20847,Makindu Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,13759,9723,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
458,20846,Kibigori Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,13687,2569,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
459,20845,Mirere Health Centre,Namamali Ward,Matungu Sub County,Kakamega County,17931,10664,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
460,20844,Lung'anyiro Health Centre,Namamali Ward,Matungu Sub County,Kakamega County,15972,12428,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
461,20843,Lubanga Dispensary,Namamali Ward,Matungu Sub County,Kakamega County,20671,6968,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
462,20842,St Angela Medical Clinic,Mayoni Ward,Matungu Sub County,Kakamega County,22776,2085885,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
463,20841,Matungu Sub-county Hospital,Mayoni Ward,Matungu Sub County,Kakamega County,16037,12731,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
464,20840,Jehovah Rapha Clinic,Mayoni Ward,Matungu Sub County,Kakamega County,18825,10581,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
465,20839,Mung'ung'u Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,16042,12178,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
466,20838,Indangalasia Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,17929,6925,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
467,20837,Shibanze Dispensary,Kholera Ward,Matungu Sub County,Kakamega County,16123,17292,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
468,20836,Namulungu Dispensary,Kholera Ward,Matungu Sub County,Kakamega County,16070,10663,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
469,20835,Mulukaka Clinic,Kholera Ward,Matungu Sub County,Kakamega County,16416,2749,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
470,20834,Fina Medical Nursing Home,Kholera Ward,Matungu Sub County,Kakamega County,23609,2085595,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
471,20833,Khalaba Health Centre,Khalaba Ward,Matungu Sub County,Kakamega County,15931,10617,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
472,20832,Kakamega County General Hospital,Shirere Ward,Lurambi Sub County,Kakamega County,15915,13112,2019Q2,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
473,20831,Vote Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,17937,7700,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
474,20830,Uae Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,22188,2846,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
475,20829,Our Lady Of Lourdes Mutomo Hospital,Mutomo Ward,Kitui South Sub County,Kitui County,12604,6408,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
476,20828,Mwengea Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,17604,6403,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
477,20827,Mwala Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,22958,2882,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
478,20826,Muvuko Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,17779,13362,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
479,20825,Mutomo Sub county Hospital,Mutomo Ward,Kitui South Sub County,Kitui County,12603,6381,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
480,20824,Muamba Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,17603,13380,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
481,20823,Makongoni Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,19107,11274,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
482,20822,Kisayani Health Centre,Mutomo Ward,Kitui South Sub County,Kitui County,12342,12716,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
483,20821,Ndakani (Syamatani) Dispensary,Mutha Ward,Kitui South Sub County,Kitui County,17817,4560,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
484,20820,Mutha Health Centre,Mutha Ward,Kitui South Sub County,Kitui County,12586,11400,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
485,20819,Kiati Dispensary,Mutha Ward,Kitui South Sub County,Kitui County,17935,6357,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
486,20818,Katyethoka Health Centre,Mutha Ward,Kitui South Sub County,Kitui County,12251,6382,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
487,20817,Katene Dispensary,Mutha Ward,Kitui South Sub County,Kitui County,22187,3505,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
488,20816,Kalambani Dispensary,Mutha Ward,Kitui South Sub County,Kitui County,17602,3012,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
489,20815,Muthue Dispenary,Kanziko Ward,Kitui South Sub County,Kitui County,17606,13364,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
490,20814,Mikongooni Dispensary,Kanziko Ward,Kitui South Sub County,Kitui County,17599,6182,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
491,20813,Kituvwi Dispensary,Kanziko Ward,Kitui South Sub County,Kitui County,22212,5734,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
492,20812,Kanziku Health Centre,Kanziko Ward,Kitui South Sub County,Kitui County,12190,6196,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
493,20811,Kaliani Dispensary,Kanziko Ward,Kitui South Sub County,Kitui County,20579,2238,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
494,20810,Ekani Dispenasry,Kanziko Ward,Kitui South Sub County,Kitui County,17600,11401,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
495,20809,Ngauni Dispensary,Ikutha Ward,Kitui South Sub County,Kitui County,20662,11284,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
496,20808,Kyoani Dispensary,Ikutha Ward,Kitui South Sub County,Kitui County,12416,12399,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
497,20807,Kimweli Dispensary,Ikutha Ward,Kitui South Sub County,Kitui County,17605,12384,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
498,20806,Kasaala Health Centre,Ikutha Ward,Kitui South Sub County,Kitui County,12204,12036,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
499,20805,Kaluluini Dispensary,Ikutha Ward,Kitui South Sub County,Kitui County,22214,2061736,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
500,20804,Ikutha Medical Clinic,Ikutha Ward,Kitui South Sub County,Kitui County,17610,6184,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
501,20803,Ikutha  Sub County Hospital,Ikutha Ward,Kitui South Sub County,Kitui County,12080,12383,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
502,20802,Faith Nursing Home (Ikutha),Ikutha Ward,Kitui South Sub County,Kitui County,12013,10525,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
503,20801,Yongela Dispensary,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,12856,11384,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
504,20800,Yaathi Dispensary,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,17598,5743,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
505,20799,Nduu Ndune Dispensary,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,17814,2351,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
506,20798,Ndatani Dispensary,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,12636,12560,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
507,20797,Kyatune Health Centre,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,12410,6402,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
508,20796,Ikanga Sub county Hospital,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,12077,7186,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
509,20795,Ngatiie Dispensary,Athi Ward,Kitui South Sub County,Kitui County,22184,2798,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
510,20794,Mukua Nima Dispensary,Athi Ward,Kitui South Sub County,Kitui County,20658,11273,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
511,20793,Muangeni Dispensary,Athi Ward,Kitui South Sub County,Kitui County,17816,12011,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
512,20792,Monguni Dispensary,Athi Ward,Kitui South Sub County,Kitui County,17601,13446,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
513,20791,Mercy Clinic (Ikutha),Athi Ward,Kitui South Sub County,Kitui County,12511,6186,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
514,20790,Kilawa Dispensary,Athi Ward,Kitui South Sub County,Kitui County,16648,12010,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
515,20789,Katilini Health Centre,Athi Ward,Kitui South Sub County,Kitui County,12241,12477,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
516,20788,Kamutei Health Centre,Athi Ward,Kitui South Sub County,Kitui County,12166,12385,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
517,20787,Ilengi Dispensary,Athi Ward,Kitui South Sub County,Kitui County,12084,12431,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
518,20786,Athi Mission Clinic,Athi Ward,Kitui South Sub County,Kitui County,22085,10411,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
519,20785,Zombe Medical Clinic,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,20313,3812,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
520,20784,Zombe Sub County Hospital,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,23030,2061822,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
521,20783,Ngelani Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,18686,3750,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
522,20782,Mwitika Health centre,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12628,12433,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
523,20781,Makongo Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,18681,12432,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
524,20780,Kikuu Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,18683,10449,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
525,20779,Kaumu Health Centre,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12253,6431,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
526,20778,Kasunguni Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12210,6384,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
527,20777,Inyuu Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12091,6478,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
528,20776,AIC Zombe Health Centre,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12860,1357,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
529,20775,Voo Health Centre,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,12836,7879,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
530,20774,Muthungue Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,18673,6358,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
531,20773,Matundu Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,20897,12492,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
532,20772,Kyuukuni Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,20895,6359,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
533,20771,Kyamatu Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,12403,1359,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
534,20770,Kyaango Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,17939,3406,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
535,20769,Kinakoni Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,12320,4011,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
536,20768,Yanzuu Health Centre,Nzambani Ward,Kitui East Sub County,Kitui County,12852,12455,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
537,20767,Kakungu Dispensary,Nzambani Ward,Kitui East Sub County,Kitui County,12138,6535,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
538,20766,Ikuyuni Dispensary,Nzambani Ward,Kitui East Sub County,Kitui County,12082,6432,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
539,20765,Chuluni Health Centre,Nzambani Ward,Kitui East Sub County,Kitui County,11974,6483,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
540,20764,Yoonye Dispensary,Mutitu/kaliku Ward,Kitui East Sub County,Kitui County,18677,5293,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
541,20763,Mutitu Sub-County  Hospital,Mutitu/kaliku Ward,Kitui East Sub County,Kitui County,12601,4010,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
542,20762,Mutito Catholic Dispensary,Mutitu/kaliku Ward,Kitui East Sub County,Kitui County,12599,12411,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
543,20761,Kaliku Dispensary,Mutitu/kaliku Ward,Kitui East Sub County,Kitui County,12151,6966,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
544,20760,Twambui Dispensary,Endau/malalani Ward,Kitui East Sub County,Kitui County,20893,5912,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
545,20759,Malalani Health Center,Endau/malalani Ward,Kitui East Sub County,Kitui County,12459,7204,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
546,20758,Makuka Dispensary,Endau/malalani Ward,Kitui East Sub County,Kitui County,20894,7352,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
547,20757,Endau Dispensary,Endau/malalani Ward,Kitui East Sub County,Kitui County,12008,4012,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
548,20756,Nzangathi Health Centre,Chuluni Ward,Kitui East Sub County,Kitui County,16992,7541,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
549,20755,Kyanika Dispensary,Chuluni Ward,Kitui East Sub County,Kitui County,12407,7272,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
550,20754,Katumbu Dispensary,Chuluni Ward,Kitui East Sub County,Kitui County,12248,6385,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
551,20753,Kamaembe Dispensary,Chuluni Ward,Kitui East Sub County,Kitui County,20419,6632,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
552,20752,Kalulu Dispensary,Chuluni Ward,Kitui East Sub County,Kitui County,20422,6350,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
553,20751,Township Dispensary (Kitui),Township Ward,Kitui Central  Sub County,Kitui County,12804,12801,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
554,20750,Syongila Dispensary,Township Ward,Kitui Central  Sub County,Kitui County,12781,4603,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
555,20749,Syongila (ACK) Dispensary,Township Ward,Kitui Central  Sub County,Kitui County,12780,12476,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
556,20748,Neema Nursing Home,Township Ward,Kitui Central  Sub County,Kitui County,12641,6560,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
557,20747,Kitui Quality Care,Township Ward,Kitui Central  Sub County,Kitui County,12367,7011,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
558,20746,Kitui County referral Hospital,Township Ward,Kitui Central  Sub County,Kitui County,12366,5262,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
559,20745,Kitui county beyond Zero campaign KCA 423F,Township Ward,Kitui Central  Sub County,Kitui County,21169,2691,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
560,20744,Kitui county beyond Zero campaign kbz 544y,Township Ward,Kitui Central  Sub County,Kitui County,21002,1471,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
561,20743,Jordan Hospital,Township Ward,Kitui Central  Sub County,Kitui County,12110,4674,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
562,20742,GK Prison Dispensary (Kitui),Township Ward,Kitui Central  Sub County,Kitui County,12047,2548,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
563,20741,Yakalia Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,12851,11961,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
564,20740,Wii Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,12846,13231,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
565,20739,Mulango (AIC) Health Centre,Mulango Ward,Kitui Central  Sub County,Kitui County,12566,12475,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
566,20738,Kyangunga Health Centre,Mulango Ward,Kitui Central  Sub County,Kitui County,12406,6400,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
567,20737,Kyandui Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,12405,6457,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
568,20736,Kyambiti Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,18083,6456,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
569,20735,Kitundu Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,19145,4559,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
570,20734,Katulani Sub County Hospital (Kitui),Mulango Ward,Kitui Central  Sub County,Kitui County,16991,2144,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
571,20733,Kathungi Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,19148,6356,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
572,20732,Kangalu Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,12171,6455,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
573,20731,Kalikuvu Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12152,6454,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
574,20730,Kakuuni Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12139,11892,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
575,20729,Usiani Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,18364,11864,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
576,20728,Mutukya Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,12607,12557,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
577,20727,Mikuyuni Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,17004,7282,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
578,20726,Miambani Health Centre,Miambani Ward,Kitui Central  Sub County,Kitui County,12519,11352,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
579,20725,Makaani Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,12449,11822,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
580,20724,Kiviu Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,12378,7149,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
581,20723,Kamandio Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,12160,7276,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
582,20722,Tungutu Health Centre,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12812,3794,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
583,20721,Tiva Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12803,7833,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
584,20720,Nduumoni Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,18462,2294,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
585,20719,Mulutu Mission Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12569,6569,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
586,20718,Mangina Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,19147,6410,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
587,20717,Kavuta Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12262,6380,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
588,20716,Kaliakakya Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,18079,4722,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
589,20715,Itoleka Dispenasry,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12098,6458,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
590,20714,Wanzua Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12842,7924,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
591,20713,Nzunguni Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12695,6541,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
592,20712,Museve Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12583,3795,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
593,20711,Mulundi Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12568,6534,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
594,20710,Kyalilini Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,17005,6768,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
595,20709,Kasyala Health Centre,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12211,11821,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
596,20708,Kabaa Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12121,6761,2019Q2,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
597,20707,Riat Dispensary,West Kisumu Ward,Kisumu West Sub County,Kisumu County,14046,6814,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
598,20706,Mainga Health Centre,West Kisumu Ward,Kisumu West Sub County,Kisumu County,21208,4208,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
599,20705,Lwala Kadawa Health Centre,West Kisumu Ward,Kisumu West Sub County,Kisumu County,17174,6366,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
600,20704,Rota Health Centre,South west kisumu Ward,Kisumu West Sub County,Kisumu County,14060,12665,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
601,20703,Ojola Sub County Hospital,South west kisumu Ward,Kisumu West Sub County,Kisumu County,13971,9902,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
602,20702,Ober Kamoth Sub County Hospital,South west kisumu Ward,Kisumu West Sub County,Kisumu County,13954,6449,2019Q2,"FPRH, MCH, Training",Afya Halisi,2081099
