no,ipsl_id,facility,ward,subcounty,county,mfl_code,orgunitid,support_period,programs,mechanism_name,attribution_id
577,24189,Mikuyuni Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,17004,7282,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
578,24190,Miambani Health Centre,Miambani Ward,Kitui Central  Sub County,Kitui County,12519,11352,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
579,24191,Makaani Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,12449,11822,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
580,24192,Kiviu Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,12378,7149,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
581,24193,Kamandio Dispensary,Miambani Ward,Kitui Central  Sub County,Kitui County,12160,7276,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
582,24194,Tungutu Health Centre,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12812,3794,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
583,24195,Tiva Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12803,7833,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
584,24196,Nduumoni Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,18462,2294,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
585,24197,Mulutu Mission Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12569,6569,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
586,24198,Mangina Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,19147,6410,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
587,24199,Kavuta Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12262,6380,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
588,24200,Kaliakakya Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,18079,4722,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
589,24201,Itoleka Dispenasry,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12098,6458,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
590,24202,Wanzua Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12842,7924,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
591,24203,Nzunguni Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12695,6541,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
592,24204,Museve Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12583,3795,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
593,24205,Mulundi Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12568,6534,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
594,24206,Kyalilini Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,17005,6768,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
595,24207,Kasyala Health Centre,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12211,11821,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
596,24208,Kabaa Dispensary,Kyangwithya east Ward,Kitui Central  Sub County,Kitui County,12121,6761,2019Q4,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
597,24209,Riat Dispensary,West Kisumu Ward,Kisumu West Sub County,Kisumu County,14046,6814,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
598,24210,Mainga Health Centre,West Kisumu Ward,Kisumu West Sub County,Kisumu County,21208,4208,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
599,24211,Lwala Kadawa Health Centre,West Kisumu Ward,Kisumu West Sub County,Kisumu County,17174,6366,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
600,24212,Rota Health Centre,South west kisumu Ward,Kisumu West Sub County,Kisumu County,14060,12665,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
601,24213,Ojola Sub County Hospital,South west kisumu Ward,Kisumu West Sub County,Kisumu County,13971,9902,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
602,24214,Ober Kamoth Sub County Hospital,South west kisumu Ward,Kisumu West Sub County,Kisumu County,13954,6449,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
603,24215,Sunga Dispensary,North west kisumu Ward,Kisumu West Sub County,Kisumu County,17175,6940,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
604,24216,Siriba Dispensary,North west kisumu Ward,Kisumu West Sub County,Kisumu County,14094,10036,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
605,24217,Mbaka Oromo Health Centre,North west kisumu Ward,Kisumu West Sub County,Kisumu County,20199,6393,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
606,24218,Maseno University Health Centre,North west kisumu Ward,Kisumu West Sub County,Kisumu County,13782,9967,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
607,24219,Chulaimbo County Hospital,North west kisumu Ward,Kisumu West Sub County,Kisumu County,13528,9896,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
608,24220,Nyahera Sub County Hospital,North Kisumu Ward,Kisumu West Sub County,Kisumu County,13880,6436,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
609,24221,Dago kokore Health Centre,North Kisumu Ward,Kisumu West Sub County,Kisumu County,22806,2062077,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
610,24222,Usoma Health Centre,Central Kisumu Ward,Kisumu West Sub County,Kisumu County,16664,11911,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
611,24223,St Mark's Lela Health Centre,Central Kisumu Ward,Kisumu West Sub County,Kisumu County,14118,6915,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
612,24224,Kodiaga Prison Health Centre,Central Kisumu Ward,Kisumu West Sub County,Kisumu County,13709,6340,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
613,24225,Kisumu International Airport Dispensary,Central Kisumu Ward,Kisumu West Sub County,Kisumu County,17553,6339,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
614,24226,Kemri Medical Clinic,Central Kisumu Ward,Kisumu West Sub County,Kisumu County,18301,6338,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
615,24227,Airport Health Centre (Kisumu),Central Kisumu Ward,Kisumu West Sub County,Kisumu County,13469,11948,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
616,24228,Kowino Dispensary,Nyalenda A Ward,Kisumu East Sub County,Kisumu County,13722,2741,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
617,24229,Manyatta Community Medical Clinic,Manyatta B Ward,Kisumu East Sub County,Kisumu County,20512,10297,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
618,24230,Kuoyo Dispensary,Manyatta B Ward,Kisumu East Sub County,Kisumu County,21705,6363,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
619,24231,Orongo Dispensary,Kolwa East Ward,Kisumu East Sub County,Kisumu County,21047,9466,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
620,24232,Kotunga Dispensary,Kolwa East Ward,Kisumu East Sub County,Kisumu County,21899,14291,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
621,24233,GK Prisons Dispensary (Kibos),Kolwa East Ward,Kisumu East Sub County,Kisumu County,13579,6269,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
622,24234,Chiga Health Center,Kolwa East Ward,Kisumu East Sub County,Kisumu County,13524,13287,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
623,24235,Nyalunya Health Center,Kolwa central Ward,Kisumu East Sub County,Kisumu County,13890,6443,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
624,24236,St Consolata Clinic,Kajulu Ward,Kisumu East Sub County,Kisumu County,14105,6888,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
625,24237,Simba Opepo Dispensary,Kajulu Ward,Kisumu East Sub County,Kisumu County,14088,6837,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
626,24238,Kibos Sugar Research Dispensary,Kajulu Ward,Kisumu East Sub County,Kisumu County,13689,9914,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
627,24239,Got Nyabondo Dispensary,Kajulu Ward,Kisumu East Sub County,Kisumu County,13591,13203,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
628,24240,Gita Sub County Hospital,Kajulu Ward,Kisumu East Sub County,Kisumu County,13647,9937,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
629,24241,Ahava Medical Center,Manyatta B Ward,Kisumu East Sub County,Kisumu County,23599,2161340,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
630,24242,Stops Medical Clinic Kenya Ltd,Kondele Ward,Kisumu Central Sub County,Kisumu County,17700,12845,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
631,24243,Careplus Medical services,Kajulu Ward,Kisumu East Sub County,Kisumu County,20016,8964735,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
632,24244,Star Maternity & Nursing Home,Shauri moyo kaloleni Ward,Kisumu Central Sub County,Kisumu County,14129,6938,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
633,24245,Lumumba  Sub-County Hospital,Shauri moyo kaloleni Ward,Kisumu Central Sub County,Kisumu County,13738,6365,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
634,24246,St.Lydia Okore Dispensary,Railways Ward,Kisumu Central Sub County,Kisumu County,21706,14407,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
635,24247,St Jude's Clinic,Railways Ward,Kisumu Central Sub County,Kisumu County,14113,9875,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
636,24248,Administration Police Dispensary (Kisumu Central),Railways Ward,Kisumu Central Sub County,Kisumu County,13464,14391,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
637,24249,Nyalenda Health Centre,Nyalenda b Ward,Kisumu Central Sub County,Kisumu County,13887,9769,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
638,24250,Interfelk Medical Center,Nyalenda b Ward,Kisumu Central Sub County,Kisumu County,20539,9069,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
639,24251,Migosi Sub County Hospital,Migosi Ward,Kisumu Central Sub County,Kisumu County,13807,6418,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
640,24252,Victoria Sub District Hospital,Market Milimani Ward,Kisumu Central Sub County,Kisumu County,17376,13374,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
641,24253,Town Hall Dispensary,Market Milimani Ward,Kisumu Central Sub County,Kisumu County,14153,9939,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
642,24254,Railways Dispensary (Kisumu),Market Milimani Ward,Kisumu Central Sub County,Kisumu County,14027,6714,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
643,24255,Maseno University(Kisumu Town Campus),Market Milimani Ward,Kisumu Central Sub County,Kisumu County,20905,6391,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
644,24256,Kisumu County Hospital,Market Milimani Ward,Kisumu Central Sub County,Kisumu County,13704,11936,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
645,24257,Nightingale Medical Centre,Kondele Ward,Kisumu Central Sub County,Kisumu County,13856,9844,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
646,24258,Kisumu County Beyond Zero Mobile Clinic,Kondele Ward,Kisumu Central Sub County,Kisumu County,20965,8485,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
647,24259,Jaramogi Oginga Odinga Teaching & Referal Hospital,Kondele Ward,Kisumu Central Sub County,Kisumu County,13939,1552,2019Q4,"FPRH, MCH, Training",Afya Halisi,2081099
648,24260,Muhaka Health Centre,Kisa West Ward,Khwisero Sub County,Kakamega County,16027,17038,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
649,24261,Marysyl Medical Clinic,Kisa West Ward,Khwisero Sub County,Kakamega County,22642,2061408,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
650,24262,Ikomero Dispensary,Kisa West Ward,Khwisero Sub County,Kakamega County,19900,10705,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
651,24263,Ebuhala Health Centre,Kisa West Ward,Khwisero Sub County,Kakamega County,20515,17152,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
652,24264,Mwikalikha Dispensary,Kisa North Ward,Khwisero Sub County,Kakamega County,17410,13681,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
653,24265,Mwihila Mission Hospital,Kisa North Ward,Khwisero Sub County,Kakamega County,16058,17298,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
654,24266,Mundobelwa Health Centre,Kisa North Ward,Khwisero Sub County,Kakamega County,20516,17262,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
655,24267,Khwisero Health Centre,Kisa North Ward,Khwisero Sub County,Kakamega County,15940,17193,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
656,24268,Eshinutsa Health Centre,Kisa East Ward,Khwisero Sub County,Kakamega County,16115,17217,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
657,24269,Eshibinga Health Centre,Kisa East Ward,Khwisero Sub County,Kakamega County,21788,17287,2019Q4,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
658,24512,Mathare North Health Centre,Mathare north Ward,Ruaraka  Sub County,Nairobi County,13077,3066,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
659,24271,Korogocho Health Centre,Korogocho Ward,Ruaraka  Sub County,Nairobi County,18895,4723,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
660,24272,St Mary's Health Services,Githurai Ward,Roysambu  Sub County,Nairobi County,13217,7138,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
661,24273,Round About Medical Dispensary,Githurai Ward,Roysambu  Sub County,Nairobi County,13167,7213,2019Q4,"FPRH,WASH",AfyaJijini,289802
662,24274,Ogwedhi Dispensary (Nairobi North),Kahawa West Ward,Roysambu  Sub County,Nairobi County,13133,1263,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
663,24275,Penda Medical Care,Kahawa West Ward,Roysambu  Sub County,Nairobi County,22946,2061076,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
664,24276,St Joseph Mukasa Dispensary,Kahawa West Ward,Roysambu  Sub County,Nairobi County,13208,11206,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
665,24277,Kenyatta University Dispensary,Kahawa Ward,Roysambu  Sub County,Nairobi County,13024,3065,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
666,24278,Kamiti Prison Hospital,Kahawa West Ward,Roysambu  Sub County,Nairobi County,13000,7264,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
667,24279,Pstc Health Centre,Kahawa Ward,Roysambu  Sub County,Nairobi County,13153,7020,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
668,24280,St John Hospital,Githurai Ward,Roysambu  Sub County,Nairobi County,13205,7242,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
669,24281,Kayole I Health Centre,Kayole north Ward,Embakasi Central Sub County,Nairobi County,13015,17011,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
670,24282,Marurui Dispensary,Roysambu Ward,Roysambu  Sub County,Nairobi County,13071,7215,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
671,24283,Kahawa West Health Centre,Kahawa Ward,Roysambu  Sub County,Nairobi County,12997,11205,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
672,24284,Wakibe Clinic,Ngei Ward,Mathare  Sub County,Nairobi County,13250,12890,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
673,24285,Upendo Dispensary,Hospital Ward,Mathare  Sub County,Nairobi County,13243,2225,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
674,24286,Mathare 3A (EDARP),Mabatini Ward,Mathare  Sub County,Nairobi County,13075,7115,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
675,24287,Kayole Hospital,Kayole central Ward,Embakasi Central Sub County,Nairobi County,13014,16958,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
676,24288,Mathari Hospital,Hospital Ward,Mathare  Sub County,Nairobi County,13076,3020,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
677,24289,Huruma (Ncck) Dispensary,Kiamaiko Ward,Mathare  Sub County,Nairobi County,12972,7112,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
678,24290,Shining Hope for Communities Mathare Medical Clinic,Hospital Ward,Mathare  Sub County,Nairobi County,,8886,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
679,24291,Huruma (EDARP),Huruma Ward,Mathare  Sub County,Nairobi County,12973,6959,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
680,24292,Huruma Lions Dispensary,Ngei Ward,Mathare  Sub County,Nairobi County,12974,7074,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
681,24293,Huruma Nursing Home and Maternity,Kiamaiko Ward,Mathare  Sub County,Nairobi County,12976,7113,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
682,24294,Uzima White Medical Clinic,Ngei Ward,Mathare  Sub County,Nairobi County,21856,13425,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
683,24295,Kaloleni Health Services,Makongeni Ward,Makadara  Sub County,Nairobi County,12999,14457,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
684,24296,ofafa I Clinic,Maringo/hamza Ward,Makadara  Sub County,Nairobi County,13132,7486,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
685,24297,Hono Clinic,Harambee Ward,Makadara  Sub County,Nairobi County,12969,7279,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
686,24270,Coptic Hospital (Ngong Road),Kilimani Ward,Dagoretti North Sub County,Nairobi County,12905,6883,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
687,24298,Buruburu Medical Clinic,Harambee Ward,Makadara  Sub County,Nairobi County,12888,12885,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
688,24299,Maringo Clinic,Maringo/hamza Ward,Makadara  Sub County,Nairobi County,13069,7344,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
689,24300,Coptic Medical Clinic,Viwandani Ward,Makadara  Sub County,Nairobi County,12904,14725,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
690,24301,Mbotela Clinic,Makongeni Ward,Makadara  Sub County,Nairobi County,13081,7283,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
691,24302,Jerusalem Clinic,Maringo/hamza Ward,Makadara  Sub County,Nairobi County,12989,4742,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
692,24303,Makadara Mercy Sisters Dispensary,Maringo/hamza Ward,Makadara  Sub County,Nairobi County,13057,7365,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
693,24304,Kaloleni Dispensary,Makongeni Ward,Makadara  Sub County,Nairobi County,12998,15046,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
694,24305,Jericho Health Centre,Harambee Ward,Makadara  Sub County,Nairobi County,12988,7300,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
695,24306,Lunga Lunga Health Centre,Viwandani Ward,Makadara  Sub County,Nairobi County,13053,15295,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
696,24307,Aski Medical Clinic,Kayole north Ward,Embakasi Central Sub County,Nairobi County,12873,16920,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
697,24308,Olive Link Health Care,Viwandani Ward,Makadara  Sub County,Nairobi County,18797,14189,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
698,24309,Metropolitan Hospital Nairobi,Harambee Ward,Makadara  Sub County,Nairobi County,13090,7462,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
699,24310,Pine Medical Clinic,Kayole north Ward,Embakasi Central Sub County,Nairobi County,13142,17078,2019Q4,"FPRH,WASH",AfyaJijini,289802
700,24311,Mary Immaculate Sisters Dispensary,Maringo/hamza Ward,Makadara  Sub County,Nairobi County,13072,7446,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
701,24312,Makadara Health Centre,Maringo/hamza Ward,Makadara  Sub County,Nairobi County,13056,7514,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
702,24313,Jamaa Mission Hospital,Harambee Ward,Makadara  Sub County,Nairobi County,12984,15904,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
703,24314,Cana Family Life Clinic,Viwandani Ward,Makadara  Sub County,Nairobi County,12889,14948,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
704,24315,Bahati Health Centre,Maringo/hamza Ward,Makadara  Sub County,Nairobi County,12879,15045,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
705,24316,Family Care Medical Centre & Maternity,Nairobi west Ward,Langata  Sub County,Nairobi County,12942,8974,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
706,24317,Meridian Equator Hospital,Nairobi west Ward,Langata  Sub County,Nairobi County,13109,10034,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
707,24318,Langata Hospital,Mugumo-Ini Ward,Langata  Sub County,Nairobi County,13042,6628,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
708,24319,Lianas Clinic Health Centre,Kangemi Ward,Westlands  Sub County,Nairobi County,13049,7088,2019Q4,"FPRH,WASH, NUTRITION",AfyaJijini,289802
709,24320,Maria Dominica Dispensary,Karen Ward,Langata  Sub County,Nairobi County,13061,6584,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
710,24321,Healthways Medical Centre,South C Ward,Langata  Sub County,Nairobi County,18278,6678,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
711,24322,St Odilia's Dispensary,Karen Ward,Langata  Sub County,Nairobi County,13221,3036,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
712,24323,Langata Women Prison Dispensary,Mugumo-Ini Ward,Langata  Sub County,Nairobi County,13044,11437,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
713,24324,Jinnah Ave Clinic,South C Ward,Langata  Sub County,Nairobi County,12990,6773,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
714,24325,Karen Health Centre,Karen Ward,Langata  Sub County,Nairobi County,13003,6648,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
715,24326,St Mary's Mission Hospital,Mugumo-Ini Ward,Langata  Sub County,Nairobi County,13218,12734,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
716,24327,Kings Cross Medical Clinic,Kayole central Ward,Embakasi Central Sub County,Nairobi County,19436,16964,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
717,24328,Langata Health Centre,Mugumo-Ini Ward,Langata  Sub County,Nairobi County,13041,6655,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
718,24329,Nairobi South Hospital,South C Ward,Langata  Sub County,Nairobi County,13112,6696,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
719,24330,EDARP Komarock Health Centre,Komarock Ward,Embakasi Central Sub County,Nairobi County,17719,17415,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
720,24331,Ushirika Medical Clinic,Sarang'ombe Ward,Kibra  Sub County,Nairobi County,13245,13093,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
721,24332,Mercillin Afya Centre,Lindi Ward,Kibra  Sub County,Nairobi County,13088,13092,2019Q4,"FPRH,WASH",AfyaJijini,289802
722,24333,Revival Home Based Care Clinic,Sarang'ombe Ward,Kibra  Sub County,Nairobi County,16168,13113,2019Q4,"FPRH,WASH",AfyaJijini,289802
723,24334,Maria Maternity and Nursing Home,Kayole south Ward,Embakasi Central Sub County,Nairobi County,13063,4214,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
724,24335,Wema Medical Clinic,Sarang'ombe Ward,Kibra  Sub County,Nairobi County,17394,13105,2019Q4,"FPRH, WASH",AfyaJijini,289802
725,24336,Makina Community Clinic,Makina Ward,Kibra  Sub County,Nairobi County,20624,13684,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
726,24337,Makina Clinic,Makina Ward,Kibra  Sub County,Nairobi County,13058,13819,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
727,24338,Chonesus Clinic,Lindi Ward,Kibra  Sub County,Nairobi County,19035,14216,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
728,24339,Iran Medical Clinic,Ngara Ward,Starehe  Sub County,Nairobi County,19421,13492,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
729,24340,Tabitha Medical Clinic,Sarang'ombe Ward,Kibra  Sub County,Nairobi County,13234,3039,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
730,24341,Woodley Clinic,Woodley/kenyatta golf course Ward,Kibra  Sub County,Nairobi County,13259,9786,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
731,24342,Ngong Road Health Centre,Woodley/kenyatta golf course Ward,Kibra  Sub County,Nairobi County,13123,6896,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
732,24343,Saola Maternity and Nursing Home,Laini saba Ward,Kibra  Sub County,Nairobi County,13178,14024,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
733,24344,Mama Lucy Kibaki Hospital -Embakasi,Komarock Ward,Embakasi Central Sub County,Nairobi County,17411,17282,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
734,24345,Mbagathi District Hospital,Woodley/kenyatta golf course Ward,Kibra  Sub County,Nairobi County,13080,5740,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
735,24346,Frepals Community Nursing Home,Lindi Ward,Kibra  Sub County,Nairobi County,12944,13082,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
736,24347,Conerstone Clinic,Njiru Ward,Kasarani  Sub County,Nairobi County,12903,13114,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
737,24348,Kayole II Sub-District Hospital,Kayole south Ward,Embakasi Central Sub County,Nairobi County,13016,17458,2019Q4,"MCH, FPRH, WASH, NUTRITION",AfyaJijini,289802
