no,ipsl_id,facility,ward,subcounty,county,mfl_code,orgunitid,support_period,programs,mechanism_name,attribution_id
410,23391,Nduvani Dispensary,Mui Ward,Mwingi Central Sub- County,Kitui County,16937,7331,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
411,23390,Muyuni Dispensary,Mui Ward,Mwingi Central Sub- County,Kitui County,12617,7472,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
412,23389,Mui Dispensary,Mui Ward,Mwingi Central Sub- County,Kitui County,12556,6977,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
413,23388,Matulani Dispensary,Nuu Ward,Mwingi Central Sub- County,Kitui County,20257,10560,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
414,23387,Mathuki Health Centre,Mui Ward,Mwingi Central Sub- County,Kitui County,12483,3069,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
415,23386,Lundi Dispensary,Mui Ward,Mwingi Central Sub- County,Kitui County,12435,7521,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
416,23385,Kalitini Dispensary,Mui Ward,Mwingi Central Sub- County,Kitui County,12155,7543,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
417,23384,Thitha Dispensary,Kivou Ward,Mwingi Central Sub- County,Kitui County,12798,11594,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
418,23383,Mwingi Medicare Centre,Kivou Ward,Mwingi Central Sub- County,Kitui County,17055,7636,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
419,23382,Karunga Dispensary,Kivou Ward,Mwingi Central Sub- County,Kitui County,22226,2061879,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
420,23381,Kanzui Dispensary,Kivou Ward,Mwingi Central Sub- County,Kitui County,18567,2244,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
421,23380,Kanyunga Health Centre,Kivou Ward,Mwingi Central Sub- County,Kitui County,12186,7416,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
422,23379,Kamulewa Dispensary,Mui Ward,Mwingi Central Sub- County,Kitui County,20889,4516,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
423,23378,Mwingi Nursing Home,Central Ward,Mwingi Central Sub- County,Kitui County,12627,7632,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
424,23377,Mwingi Sub County Hospital,Central Ward,Mwingi Central Sub- County,Kitui County,12626,11565,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
425,23376,Musukini Dispensary,Central Ward,Mwingi Central Sub- County,Kitui County,16247,7556,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
426,23375,Mumbuni Nursing Home,Central Ward,Mwingi Central Sub- County,Kitui County,12574,4576,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
427,23374,Mathyakani Dispensary,Central Ward,Mwingi Central Sub- County,Kitui County,16927,12593,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
428,23373,Kisumo Medical Centre,Central Ward,Mwingi Central Sub- County,Kitui County,23277,2061662,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
429,23372,Kalisasi Health Centre,Central Ward,Mwingi Central Sub- County,Kitui County,12154,7578,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
430,23371,Family Nursing home and Maternity ( Mwingi Central),Central Ward,Mwingi Central Sub- County,Kitui County,18568,7609,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
431,23370,Faith Medical Centre,Central Ward,Mwingi Central Sub- County,Kitui County,17453,7608,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
432,23369,Ramula Dispensary,Ombeyi Ward,Muhoroni Sub County,Kisumu County,20331,6763,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
433,23368,Obumba Dispensary,Ombeyi Ward,Muhoroni Sub County,Kisumu County,13956,6468,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
434,23367,Mama Plister Blair Health Centre,Ombeyi Ward,Muhoroni Sub County,Kisumu County,17121,9748,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
435,23366,St Vincents De Paul Health Centre,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,14128,12674,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
436,23365,Rachar Sugar Belt Hospital,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,14021,9705,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
437,23364,Muhoroni Sugar Company (Musco) Dispensary,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,13832,12343,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
438,23363,Muhoroni County  Hospital,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,13831,14439,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
439,23362,Mnara Dispensary,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,13817,8390,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
440,23361,Koru Dispensary,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,17110,9675,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
441,23360,Kandege Health Center,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,13652,14438,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
442,23359,Jaber Dispensary,Muhoroni koru Ward,Muhoroni Sub County,Kisumu County,20503,10405,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
443,23358,Miwani Dispensary,Miwani Ward,Muhoroni Sub County,Kisumu County,13816,9876,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
444,23357,Kasongo Dispensary,Miwani Ward,Muhoroni Sub County,Kisumu County,16282,6337,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
445,23356,Nyang'oma Sub County Hospital,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,13928,9724,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
446,23355,Nyakunguru Dispensary,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,20500,10233,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
447,23354,Miranga Dispensary,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,20907,6517,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
448,23353,Milenye Dispensary,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,20332,3523,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
449,23352,Migere Dispensary,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,21487,6417,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
450,23351,Masogo Sub County Hospital,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,13785,14430,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
451,23350,Chemelil GOK Health Center,Masogo/nyang'oma Ward,Muhoroni Sub County,Kisumu County,13521,12965,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
452,23349,Yago Community Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,20334,7083,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
453,23348,Tamu Health Centre,Chemelil Ward,Muhoroni Sub County,Kisumu County,14141,6964,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
454,23347,Ogen Health Center,Chemelil Ward,Muhoroni Sub County,Kisumu County,13965,14436,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
455,23346,Nyangore Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,20501,6448,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
456,23345,Mashambani Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,17111,9839,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
457,23344,Makindu Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,13759,9723,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
458,23343,Kibigori Dispensary,Chemelil Ward,Muhoroni Sub County,Kisumu County,13687,2569,2019Q3,"FPRH, MCH, Training",Afya Halisi,2081099
459,23342,Mirere Health Centre,Namamali Ward,Matungu Sub County,Kakamega County,17931,10664,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
460,23341,Lung'anyiro Health Centre,Namamali Ward,Matungu Sub County,Kakamega County,15972,12428,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
461,23340,Lubanga Dispensary,Namamali Ward,Matungu Sub County,Kakamega County,20671,6968,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
462,23339,St Angela Medical Clinic,Mayoni Ward,Matungu Sub County,Kakamega County,22776,2085885,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
463,23338,Matungu Sub-county Hospital,Mayoni Ward,Matungu Sub County,Kakamega County,16037,12731,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
464,23337,Jehovah Rapha Clinic,Mayoni Ward,Matungu Sub County,Kakamega County,18825,10581,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
465,23336,Mung'ung'u Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,16042,12178,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
466,23335,Indangalasia Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,17929,6925,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
467,23334,Shibanze Dispensary,Kholera Ward,Matungu Sub County,Kakamega County,16123,17292,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
468,23333,Namulungu Dispensary,Kholera Ward,Matungu Sub County,Kakamega County,16070,10663,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
469,23332,Mulukaka Clinic,Kholera Ward,Matungu Sub County,Kakamega County,16416,2749,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
470,23331,Fina Medical Nursing Home,Kholera Ward,Matungu Sub County,Kakamega County,23609,2085595,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
471,23330,Khalaba Health Centre,Khalaba Ward,Matungu Sub County,Kakamega County,15931,10617,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
472,23329,Kakamega County General Hospital,Shirere Ward,Lurambi Sub County,Kakamega County,15915,13112,2019Q3,"FPRH, MCH,Nutrition, WASH, Training",Afya Halisi,2081099
473,23328,Vote Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,17937,7700,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
474,23327,Uae Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,22188,2846,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
475,23326,Our Lady Of Lourdes Mutomo Hospital,Mutomo Ward,Kitui South Sub County,Kitui County,12604,6408,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
476,23325,Mwengea Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,17604,6403,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
477,23324,Mwala Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,22958,2882,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
478,23323,Muvuko Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,17779,13362,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
479,23322,Mutomo Sub county Hospital,Mutomo Ward,Kitui South Sub County,Kitui County,12603,6381,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
480,23321,Muamba Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,17603,13380,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
481,23320,Makongoni Dispensary,Mutomo Ward,Kitui South Sub County,Kitui County,19107,11274,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
482,23319,Kisayani Health Centre,Mutomo Ward,Kitui South Sub County,Kitui County,12342,12716,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
483,23318,Ndakani (Syamatani) Dispensary,Mutha Ward,Kitui South Sub County,Kitui County,17817,4560,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
484,23317,Mutha Health Centre,Mutha Ward,Kitui South Sub County,Kitui County,12586,11400,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
485,23316,Kiati Dispensary,Mutha Ward,Kitui South Sub County,Kitui County,17935,6357,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
486,23315,Katyethoka Health Centre,Mutha Ward,Kitui South Sub County,Kitui County,12251,6382,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
487,23314,Katene Dispensary,Mutha Ward,Kitui South Sub County,Kitui County,22187,3505,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
488,23313,Kalambani Dispensary,Mutha Ward,Kitui South Sub County,Kitui County,17602,3012,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
489,23312,Muthue Dispenary,Kanziko Ward,Kitui South Sub County,Kitui County,17606,13364,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
490,23311,Mikongooni Dispensary,Kanziko Ward,Kitui South Sub County,Kitui County,17599,6182,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
491,23310,Kituvwi Dispensary,Kanziko Ward,Kitui South Sub County,Kitui County,22212,5734,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
492,23309,Kanziku Health Centre,Kanziko Ward,Kitui South Sub County,Kitui County,12190,6196,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
493,23308,Kaliani Dispensary,Kanziko Ward,Kitui South Sub County,Kitui County,20579,2238,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
494,23307,Ekani Dispenasry,Kanziko Ward,Kitui South Sub County,Kitui County,17600,11401,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
495,23306,Ngauni Dispensary,Ikutha Ward,Kitui South Sub County,Kitui County,20662,11284,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
496,23305,Kyoani Dispensary,Ikutha Ward,Kitui South Sub County,Kitui County,12416,12399,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
497,23304,Kimweli Dispensary,Ikutha Ward,Kitui South Sub County,Kitui County,17605,12384,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
498,23303,Kasaala Health Centre,Ikutha Ward,Kitui South Sub County,Kitui County,12204,12036,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
499,23302,Kaluluini Dispensary,Ikutha Ward,Kitui South Sub County,Kitui County,22214,2061736,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
500,23301,Ikutha Medical Clinic,Ikutha Ward,Kitui South Sub County,Kitui County,17610,6184,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
501,23300,Ikutha  Sub County Hospital,Ikutha Ward,Kitui South Sub County,Kitui County,12080,12383,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
502,23299,Faith Nursing Home (Ikutha),Ikutha Ward,Kitui South Sub County,Kitui County,12013,10525,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
503,23298,Yongela Dispensary,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,12856,11384,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
504,23297,Yaathi Dispensary,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,17598,5743,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
505,23296,Nduu Ndune Dispensary,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,17814,2351,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
506,23295,Ndatani Dispensary,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,12636,12560,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
507,23294,Kyatune Health Centre,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,12410,6402,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
508,23293,Ikanga Sub county Hospital,Ikanga/kyatune Ward,Kitui South Sub County,Kitui County,12077,7186,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
509,23292,Ngatiie Dispensary,Athi Ward,Kitui South Sub County,Kitui County,22184,2798,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
510,23291,Mukua Nima Dispensary,Athi Ward,Kitui South Sub County,Kitui County,20658,11273,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
511,23290,Muangeni Dispensary,Athi Ward,Kitui South Sub County,Kitui County,17816,12011,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
512,23289,Monguni Dispensary,Athi Ward,Kitui South Sub County,Kitui County,17601,13446,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
513,23288,Mercy Clinic (Ikutha),Athi Ward,Kitui South Sub County,Kitui County,12511,6186,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
514,23287,Kilawa Dispensary,Athi Ward,Kitui South Sub County,Kitui County,16648,12010,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
515,23286,Katilini Health Centre,Athi Ward,Kitui South Sub County,Kitui County,12241,12477,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
516,23285,Kamutei Health Centre,Athi Ward,Kitui South Sub County,Kitui County,12166,12385,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
517,23284,Ilengi Dispensary,Athi Ward,Kitui South Sub County,Kitui County,12084,12431,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
518,23283,Athi Mission Clinic,Athi Ward,Kitui South Sub County,Kitui County,22085,10411,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
519,23282,Zombe Medical Clinic,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,20313,3812,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
520,23281,Zombe Sub County Hospital,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,23030,2061822,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
521,23280,Ngelani Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,18686,3750,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
522,23279,Mwitika Health centre,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12628,12433,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
523,23278,Makongo Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,18681,12432,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
524,23277,Kikuu Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,18683,10449,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
525,23276,Kaumu Health Centre,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12253,6431,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
526,23275,Kasunguni Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12210,6384,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
527,23274,Inyuu Dispensary,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12091,6478,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
528,23273,AIC Zombe Health Centre,Zombe/mwitika Ward,Kitui East Sub County,Kitui County,12860,1357,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
529,23272,Voo Health Centre,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,12836,7879,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
530,23271,Muthungue Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,18673,6358,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
531,23270,Matundu Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,20897,12492,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
532,23269,Kyuukuni Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,20895,6359,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
533,23268,Kyamatu Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,12403,1359,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
534,23267,Kyaango Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,17939,3406,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
535,23266,Kinakoni Dispensary,Voo/kyamatu Ward,Kitui East Sub County,Kitui County,12320,4011,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
536,23265,Yanzuu Health Centre,Nzambani Ward,Kitui East Sub County,Kitui County,12852,12455,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
537,23264,Kakungu Dispensary,Nzambani Ward,Kitui East Sub County,Kitui County,12138,6535,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
538,23263,Ikuyuni Dispensary,Nzambani Ward,Kitui East Sub County,Kitui County,12082,6432,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
539,23262,Chuluni Health Centre,Nzambani Ward,Kitui East Sub County,Kitui County,11974,6483,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
540,23261,Yoonye Dispensary,Mutitu/kaliku Ward,Kitui East Sub County,Kitui County,18677,5293,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
541,23260,Mutitu Sub-County  Hospital,Mutitu/kaliku Ward,Kitui East Sub County,Kitui County,12601,4010,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
542,23259,Mutito Catholic Dispensary,Mutitu/kaliku Ward,Kitui East Sub County,Kitui County,12599,12411,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
543,23258,Kaliku Dispensary,Mutitu/kaliku Ward,Kitui East Sub County,Kitui County,12151,6966,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
544,23257,Twambui Dispensary,Endau/malalani Ward,Kitui East Sub County,Kitui County,20893,5912,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
545,23256,Malalani Health Center,Endau/malalani Ward,Kitui East Sub County,Kitui County,12459,7204,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
546,23255,Makuka Dispensary,Endau/malalani Ward,Kitui East Sub County,Kitui County,20894,7352,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
547,23254,Endau Dispensary,Endau/malalani Ward,Kitui East Sub County,Kitui County,12008,4012,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
548,23253,Nzangathi Health Centre,Chuluni Ward,Kitui East Sub County,Kitui County,16992,7541,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
549,23252,Kyanika Dispensary,Chuluni Ward,Kitui East Sub County,Kitui County,12407,7272,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
550,23251,Katumbu Dispensary,Chuluni Ward,Kitui East Sub County,Kitui County,12248,6385,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
551,23250,Kamaembe Dispensary,Chuluni Ward,Kitui East Sub County,Kitui County,20419,6632,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
552,23249,Kalulu Dispensary,Chuluni Ward,Kitui East Sub County,Kitui County,20422,6350,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
553,23248,Township Dispensary (Kitui),Township Ward,Kitui Central  Sub County,Kitui County,12804,12801,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
554,23247,Syongila Dispensary,Township Ward,Kitui Central  Sub County,Kitui County,12781,4603,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
555,23246,Syongila (ACK) Dispensary,Township Ward,Kitui Central  Sub County,Kitui County,12780,12476,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
556,23245,Neema Nursing Home,Township Ward,Kitui Central  Sub County,Kitui County,12641,6560,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
557,23244,Kitui Quality Care,Township Ward,Kitui Central  Sub County,Kitui County,12367,7011,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
558,23243,Kitui County referral Hospital,Township Ward,Kitui Central  Sub County,Kitui County,12366,5262,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
559,23242,Kitui county beyond Zero campaign KCA 423F,Township Ward,Kitui Central  Sub County,Kitui County,21169,2691,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
560,23241,Kitui county beyond Zero campaign kbz 544y,Township Ward,Kitui Central  Sub County,Kitui County,21002,1471,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
561,23240,Jordan Hospital,Township Ward,Kitui Central  Sub County,Kitui County,12110,4674,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
562,23239,GK Prison Dispensary (Kitui),Township Ward,Kitui Central  Sub County,Kitui County,12047,2548,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
563,23238,Yakalia Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,12851,11961,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
564,23237,Wii Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,12846,13231,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
565,23236,Mulango (AIC) Health Centre,Mulango Ward,Kitui Central  Sub County,Kitui County,12566,12475,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
566,23235,Kyangunga Health Centre,Mulango Ward,Kitui Central  Sub County,Kitui County,12406,6400,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
567,23234,Kyandui Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,12405,6457,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
568,23233,Kyambiti Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,18083,6456,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
569,23232,Kitundu Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,19145,4559,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
570,23231,Katulani Sub County Hospital (Kitui),Mulango Ward,Kitui Central  Sub County,Kitui County,16991,2144,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
571,23230,Kathungi Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,19148,6356,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
572,23229,Kangalu Dispensary,Mulango Ward,Kitui Central  Sub County,Kitui County,12171,6455,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
573,23228,Kalikuvu Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12152,6454,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
574,23227,Kakuuni Dispensary,Kyangwithya west Ward,Kitui Central  Sub County,Kitui County,12139,11892,2019Q3,"FPRH, MCH, WASH, Training",Afya Halisi,2081099
